peak.id	seqnames	start	end	width	strand	WT	E80A	K88N	R90W	chip.e80a.lfc	chip.e80a.p.value	chip.e80a.fdr	chip.k88n.lfc	chip.k88n.p.value	chip.k88n.fdr	chip.r90w.lfc	chip.r90w.p.value	chip.r90w.fdr
peak.9174	chr9	32033859	32034259	401	*	51.59855564	78.58555147	7.206594251	13.48016125	0.224591213	0.27719668	0.632342867	-2.493742324	0.001041727	0.002117045	-1.981413641	0.003062107	0.004973015
peak.9175	chr9	32206540	32206940	401	*	28.14466671	59.64927401	66.0604473	11.02922284	0.565068055	0.071478956	0.272607095	1.316246609	0.026050002	0.034190845	-1.42637017	0.041787447	0.05113943
peak.9176	chr9	32372559	32372959	401	*	129.4654669	258.4801874	4.804396167	15.93109966	0.506616027	0.090006768	0.315395249	-4.168611416	1.35E-06	1.16E-05	-2.958707079	1.45E-05	8.12E-05
peak.9177	chr9	32377398	32377798	401	*	84.43400013	60.59608788	1.201099042	15.93109966	-0.132111118	0.456931954	0.81945622				-2.442118156	0.000166413	0.000472473
peak.9178	chr9	33671525	33671925	401	*	16.88680003	15.14902197	144.131885	18.38203807	-0.032942391	0.867201805	0.986054158	3.100393544	9.84E-07	9.18E-06	-0.062391006	0.928521839	0.933936237
peak.9179	chr9	34135401	34135801	401	*	13.1341778	17.98946359	84.07693293	15.93109966	0.13582293	0.522611561	0.865854606	2.662528773	3.74E-05	0.000144987	0.048456266	0.945678635	0.950318105
peak.9180	chr9	34204703	34205103	401	*	29.08282227	63.4365295	22.82088179	12.25469205	0.620014003	0.058904963	0.240013925	-0.181823898	0.776818878	0.78901686	-1.345106332	0.052149619	0.062797863
peak.9181	chr9	34949011	34949411	401	*	48.78408897	118.3517341	6.005495209	9.803753636	0.752753416	0.040748583	0.186171033	-2.598200838	0.001740648	0.003268535	-2.264790201	0.002472833	0.004144714
peak.9182	chr9	35044527	35044927	401	*	71.29982234	117.4049203	8.407693293	3.676407614	0.264286631	0.26976021	0.621414463	-2.674078501	0.000833275	0.001756972			
peak.9183	chr9	35133152	35133552	401	*	43.15515562	57.75564626	8.407693293	12.25469205	0.110568293	0.685131975	0.943801515	-1.811460794	0.09804308	0.113875908	-1.72472775	0.096522601	0.110943443
peak.9184	chr9	35136569	35136969	401	*	174.4969336	92.78775957	6.005495209	29.41126091	-0.364806166	0.145448329	0.429314911	-4.342404407	4.79E-08	1.02E-06	-2.608180305	1.74E-05	9.26E-05
peak.9185	chr9	35419272	35419672	401	*	231.7244226	57.75564626	18.01648563	18.38203807	-1.483610468	0.00199847	0.024561195	-3.336214104	6.37E-07	6.58E-06	-3.578871976	6.39E-08	3.15E-06
peak.9186	chr9	35569980	35570380	401	*	45.03146674	57.75564626	6.005495209	15.93109966	0.119525337	0.521698091	0.865531716	-2.510941217	0.002101968	0.003818653	-1.516137262	0.025565188	0.032601417
peak.9187	chr9	36767562	36767962	401	*	90.06293348	73.85148211	16.81538659	15.93109966	-0.064707134	0.684930175	0.943801515	-2.14397528	0.000940978	0.001949367	-2.506440655	0.00011067	0.000347637
peak.9188	chr9	36950646	36951046	401	*	155.7338225	71.95785436	54.04945688	18.38203807	-0.534270349	0.078891146	0.289707641	-1.293862981	0.030040466	0.038893582	-3.026211254	3.10E-06	2.85E-05
peak.9189	chr9	37207926	37208326	401	*	172.6206225	193.1500301	25.22307988	23.28391489	0.057797911	0.720328699	0.955098219	-2.479070431	9.76E-05	0.000310425	-2.922123123	4.73E-06	3.80E-05
peak.9190	chr9	37449517	37449917	401	*	106.9497335	53.96839077	10.80989138	18.38203807	-0.41123594	0.127546328	0.393313825	-2.950421228	3.25E-05	0.000129723	-2.570347012	7.86E-05	0.000268804
peak.9191	chr9	37473682	37474082	401	*	48.78408897	141.0752671	9.608792334	19.60750727	1.032708041	0.015729046	0.098879784	-2.0176926	0.008533198	0.012694782	-1.339990677	0.05153064	0.06209698
peak.9192	chr9	37527073	37527473	401	*	42.21700007	102.2558983	4.804396167	12.25469205	0.809246871	0.029228996	0.148720905	-2.710955899	0.001352663	0.002642436	-1.820796146	0.008293572	0.011785287
peak.9193	chr9	40335521	40335921	401	*	166.9916892	18.93627746	12.01099042	19.60750727	-2.427897533	4.06E-06	0.00045862	-3.415682093	1.08E-06	9.81E-06	-3.058901267	2.31E-06	2.36E-05
peak.9194	chr9	40353541	40353941	401	*	513.1710897	424.1726152	3.603297125	83.33190591	-0.058893995	0.727694283	0.956817246				-2.694808999	1.02E-05	6.34E-05
peak.9195	chr9	40362802	40363202	401	*	43.15515562	13.25539422	112.9033099	7.352815227	-0.933701025	0.026912436	0.139853631	1.496797106	0.016219726	0.022404095	-2.44044541	0.001798966	0.003170928
peak.9196	chr9	40376259	40376659	401	*	107.8878891	72.90466824	12.01099042	13.48016125	-0.155528252	0.429408824	0.795243465	-2.810532951	9.98E-05	0.000316374	-2.927782813	3.04E-05	0.000135561
peak.9197	chr9	40417859	40418259	401	*	25.33020004	78.58555147	8.407693293	12.25469205	1.203732614	0.006809241	0.055697553	-1.353925415	0.071404867	0.085128247	-1.186461836	0.088951674	0.102782096
peak.9198	chr9	40596658	40597058	401	*	31.89728894	82.37280697	10.80989138	12.25469205	0.923441424	0.018937156	0.110367588	-1.338820206	0.057818725	0.070294758	-1.475992605	0.031125102	0.038983695
peak.9199	chr9	41107722	41108122	401	*	82.55768902	101.3090844	4.804396167	6.127346023	0.101730521	0.604218577	0.912490174	-3.525260623	8.05E-05	0.000266324	-3.409195675	3.87E-05	0.000160724
peak.9200	chr9	41207319	41207719	401	*	216.7139337	127.8198729	12.01099042	35.53860693	-0.249545089	0.263520938	0.613804105	-3.755802194	1.92E-07	2.76E-06	-2.642687381	3.16E-05	0.00013933
peak.9201	chr9	41228401	41228801	401	*	48.78408897	56.80883239	8.407693293	9.803753636	0.073953734	0.655811957	0.935162169	-2.220575268	0.002644896	0.004637057	-2.321570724	0.001102529	0.002107574
peak.9202	chr9	41395462	41395862	401	*	16.88680003	55.86201852	6.005495209	14.70563045	1.157674363	0.010759182	0.075184277	-1.218940499	0.145954517	0.164134142	-0.326101841	0.648470652	0.667549309
peak.9203	chr9	41496566	41496966	401	*	64.73273344	62.48971563	10.80989138	14.70563045	0.003448967	0.983933141	0.998756873	-2.240576365	0.002362629	0.004213562	-2.122424237	0.002321569	0.00392801
peak.9204	chr9	41897879	41898279	401	*	12.19602224	11.36176648	81.67473484	13.48016125	-0.021727381	0.915859146	0.996084524	2.737654761	2.76E-05	0.00011498	-0.023381189	0.974370727	0.977153507
peak.9205	chr9	41944274	41944674	401	*	57.22748898	16.09583584	120.1099042	22.05844568	-1.205977077	0.008796782	0.065291801	1.186346366	0.039475588	0.049778631	-1.473896416	0.020295705	0.026381197
peak.9206	chr9	41969977	41970377	401	*	23.45388893	12.30858035	177.7626582	8.578284432	-0.309514754	0.24193082	0.583706485	2.944768147	2.27E-06	1.68E-05	-1.430038796	0.060050682	0.071444616
peak.9207	chr9	41974454	41974854	401	*	57.22748898	68.17059887	4.804396167	7.352815227	0.079490556	0.637352522	0.927733177	-3.123634981	0.000227236	0.000612408	-2.863987522	0.000155588	0.000448302
peak.9208	chr9	42731756	42732156	401	*	129.4654669	79.53236535	33.63077317	8.578284432	-0.218171046	0.310016157	0.671530923	-1.677704839	0.008983138	0.013289529	-3.729654234	7.68E-07	1.27E-05
peak.9209	chr9	43035241	43035641	401	*	46.90777785	56.80883239	12.01099042	14.70563045	0.090685015	0.587900736	0.902175751	-1.711585867	0.012465538	0.017744487	-1.727100852	0.008481945	0.01202516
peak.9210	chr9	43070165	43070565	401	*	22.51573337	63.4365295	15.61428754	13.48016125	1.004302269	0.015765367	0.09900968	-0.366078642	0.592024816	0.610978062	-0.910977639	0.189179335	0.208101502
peak.9211	chr9	43384373	43384773	401	*	43.15515562	83.31962084	8.407693293	6.127346023	0.441377451	0.122816722	0.3864482	-2.016908423	0.009135347	0.013476179	-2.667478836	0.001005466	0.001956024
peak.9212	chr9	43607498	43607898	401	*	32.8354445	86.16006246	2.402198084	12.25469205	0.901875733	0.022528057	0.124575848				-1.498957692	0.033160696	0.041348885
peak.9213	chr9	43734451	43734851	401	*	73.17613345	93.73457345	3.603297125	7.352815227	0.119874551	0.53413623	0.874105761				-3.090021246	8.53E-05	0.000286565
peak.9214	chr9	43749126	43749526	401	*	111.6405113	69.11741274	1.201099042	11.02922284	-0.205691441	0.347511187	0.714797068				-3.229864313	1.50E-05	8.29E-05
peak.9215	chr9	43758144	43758544	401	*	132.2799335	122.1389896	10.80989138	17.15656886	-0.019591838	0.889666022	0.991375825	-3.272804994	1.38E-06	1.17E-05	-2.943406362	2.03E-06	2.18E-05
peak.9216	chr9	44076662	44077062	401	*	145.4141113	160.0115446	9.608792334	12.25469205	0.050710073	0.748944161	0.964010547	-3.516646789	1.23E-06	1.08E-05	-3.462846739	4.59E-07	9.49E-06
peak.9217	chr9	44078951	44079351	401	*	191.3837336	249.9588625	10.80989138	23.28391489	0.128784953	0.469221687	0.829298513	-3.73100316	1.70E-07	2.55E-06	-3.049444699	1.70E-06	1.98E-05
peak.9218	chr9	44091403	44091803	401	*	42.21700007	81.42599309	9.608792334	12.25469205	0.474512473	0.094607691	0.326379937	-1.855532618	0.009589142	0.014082216	-1.810147114	0.007555743	0.01085924
peak.9219	chr9	44254783	44255183	401	*	80.68137791	141.0752671	14.4131885	9.803753636	0.320057961	0.215610806	0.544397905	-2.136792151	0.004463851	0.007265119	-2.913106181	0.00019176	0.000528268
peak.9220	chr9	44291307	44291707	401	*	303.0242449	246.171607	7.206594251	19.60750727	-0.065974059	0.701903159	0.948901357	-4.817202832	1.30E-09	9.32E-08	-3.861012611	1.11E-08	1.51E-06
peak.9221	chr9	44457411	44457811	401	*	112.5786668	144.8625226	32.42967413	8.578284432	0.123076584	0.50900346	0.856160891	-1.525001718	0.018759737	0.025518226	-3.521957297	3.16E-06	2.90E-05
peak.9222	chr9	44483585	44483985	401	*	26.2683556	48.28750753	8.407693293	8.578284432	0.371200999	0.164933177	0.463850972	-1.3791033	0.075091478	0.08912354	-1.617825178	0.033317747	0.041528916
peak.9223	chr9	44499808	44500208	401	*	68.48535566	86.16006246	22.82088179	17.15656886	0.10840804	0.571371398	0.893403878	-1.321734212	0.055707687	0.067963516	-2.066125445	0.003482744	0.005549812
peak.9224	chr9	44502034	44502434	401	*	55.35117787	82.37280697	2.402198084	9.803753636	0.205119171	0.327239618	0.692067094				-2.427135511	0.000879809	0.00175095
peak.9225	chr9	44605855	44606255	401	*	173.5587781	58.70246014	14.4131885	28.1857917	-0.988469099	0.01688433	0.103836924	-3.229545761	3.12E-06	2.13E-05	-2.692123906	2.47E-05	0.000117275
peak.9226	chr9	44660733	44661133	401	*	11.25786668	12.30858035	111.7022109	11.02922284	0.048656801	0.8191601	0.978137248	3.283073469	1.39E-06	1.18E-05	-0.181434911	0.81428099	0.826298967
peak.9227	chr9	44849279	44849679	401	*	158.5482891	175.1605665	10.80989138	18.38203807	0.056419784	0.736478284	0.960944451	-3.471614895	1.97E-06	1.50E-05	-3.060345296	4.90E-06	3.88E-05
peak.9228	chr9	44873034	44873434	401	*	193.2600448	264.1610706	24.02198084	14.70563045	0.158005024	0.388410874	0.755461071	-2.70594553	1.66E-05	7.76E-05	-3.63294008	4.54E-08	2.60E-06
peak.9229	chr9	44942330	44942730	401	*	117.2694446	68.17059887	3.603297125	18.38203807	-0.247652954	0.293850943	0.650268394				-2.685621591	0.000178787	0.000499384
peak.9230	chr9	45425563	45425963	401	*	91.00108903	67.223785	13.21208946	18.38203807	-0.11424876	0.527551998	0.869700074	-2.47521045	0.000388432	0.000939268	-2.34810057	0.000387361	0.000913317
peak.9231	chr9	45434195	45434595	401	*	34.71175561	63.4365295	4.804396167	14.70563045	0.353400856	0.185584249	0.497048307	-2.430781906	0.006283037	0.009716077	-1.28487147	0.076475258	0.089448576
peak.9232	chr9	45437652	45438052	401	*	127.5891558	108.8835954	3.603297125	12.25469205	-0.046497362	0.783012015	0.970536563				-3.226951154	4.74E-06	3.80E-05
peak.9233	chr9	45440883	45441283	401	*	27.20651115	47.34069366	3.603297125	14.70563045	0.308354269	0.226979699	0.560542113				-1.045382979	0.153434339	0.17094237
peak.9234	chr9	45455389	45455789	401	*	103.1971113	76.69192373	8.407693293	11.02922284	-0.104209735	0.571107054	0.893132583	-3.192464016	3.38E-05	0.000133825	-3.119150677	1.77E-05	9.38E-05
peak.9235	chr9	45477509	45477909	401	*	103.1971113	179.8946359	10.80989138	11.02922284	0.376076232	0.126584073	0.391846629	-2.929822048	1.76E-05	8.13E-05	-3.163812196	2.59E-06	2.55E-05
peak.9236	chr9	45502179	45502579	401	*	149.1667336	45.44706591	13.21208946	17.15656886	-1.169135504	0.008659819	0.064846416	-3.139755979	7.14E-06	3.99E-05	-3.075250596	4.13E-06	3.48E-05
peak.9237	chr9	45546116	45546516	401	*	621.0589788	486.6623308	18.01648563	110.2922284	-0.083447804	0.633266851	0.926986731	-4.643267218	1.36E-11	5.82E-09	-2.546087066	2.86E-05	0.000130014
peak.9238	chr9	45580373	45580773	401	*	85.37215569	116.4581064	12.01099042	19.60750727	0.147631102	0.434048637	0.799319385	-2.506244427	0.000415221	0.000991609	-2.205301499	0.000845764	0.001697051
peak.9239	chr9	45610398	45610798	401	*	40.34068895	40.71299655	102.0934186	19.60750727	0.016650552	0.930550625	0.996084524	1.439394998	0.031562741	0.040629075	-1.189051356	0.099377053	0.11397121
peak.9240	chr9	45629276	45629676	401	*	67.54720011	117.4049203	3.603297125	14.70563045	0.332391276	0.190476232	0.50587853				-2.171521258	0.002145925	0.003673818
peak.9241	chr9	45632504	45632904	401	*	106.9497335	163.7988001	10.80989138	24.50938409	0.237814652	0.265642179	0.615553595	-2.936888803	4.08E-05	0.000155359	-2.166901185	0.000651372	0.001373132
peak.9242	chr9	45634951	45635351	401	*	66.60904455	89.94731795	7.206594251	23.28391489	0.148968652	0.46085904	0.822346596	-2.791107975	0.000582536	0.001316408	-1.547166552	0.023467827	0.030142295
peak.9243	chr9	45638624	45639024	401	*	78.80506679	62.48971563	15.61428754	14.70563045	-0.067081269	0.786701041	0.971025509	-1.884187456	0.045351129	0.0564135	-2.267433327	0.013871001	0.018678281
peak.9244	chr9	45671639	45672039	401	*	41.27884451	57.75564626	12.01099042	12.25469205	0.16592714	0.398633618	0.766515612	-1.530985659	0.030703919	0.039668979	-1.799524171	0.010106586	0.014090747
peak.9245	chr9	45682377	45682777	401	*	9.38155557	11.36176648	63.65824922	7.352815227	0.080121708	0.712313497	0.95324736	2.732248993	6.50E-05	0.000223743	-0.523902716	0.522285521	0.543053219
peak.9246	chr9	45693271	45693671	401	*	57.22748898	69.11741274	42.03846646	7.352815227	0.091636945	0.626728745	0.924114731	-0.243569024	0.712242432	0.727635868	-2.84177189	0.000364059	0.000872832
peak.9247	chr9	45804982	45805382	401	*	176.3732447	74.79829598	12.01099042	19.60750727	-0.624010552	0.059357527	0.24115835	-3.475568107	9.69E-07	9.09E-06	-3.117660546	2.09E-06	2.22E-05
peak.9248	chr9	45838360	45838760	401	*	67.54720011	86.16006246	7.206594251	18.38203807	0.11513568	0.540600033	0.877237089	-2.809589923	0.000418364	0.000997903	-1.897960259	0.005488973	0.008199022
peak.9249	chr9	45985157	45985557	401	*	22.51573337	43.55343817	8.407693293	11.02922284	0.438663737	0.123740679	0.387781064	-1.170253157	0.125301009	0.142488957	-1.121262526	0.119824871	0.135618525
peak.9250	chr9	46050185	46050585	401	*	30.02097783	81.42599309	15.61428754	14.70563045	0.937371615	0.02080066	0.117198906	-0.729143181	0.293947363	0.315787857	-1.111268483	0.108843289	0.124060656
peak.9251	chr9	46070422	46070822	401	*	93.8155557	121.1921758	74.46814059	20.83297648	0.122585738	0.498274282	0.852028279	-0.152204895	0.800179622	0.811319588	-2.253930308	0.00058168	0.001255285
peak.9252	chr9	46300934	46301334	401	*	115.3931335	27.45760232	8.407693293	29.41126091	-1.546464522	0.001585428	0.021036342	-3.387581715	5.62E-06	3.31E-05	-2.072923295	0.000806273	0.001633367
peak.9253	chr9	46832436	46832836	401	*	67.54720011	67.223785	25.22307988	11.02922284	0.013264573	0.937003039	0.996084524	-1.203912539	0.066342844	0.07962437	-2.569022113	0.000360895	0.000866712
peak.9254	chr9	47111213	47111613	401	*	7.505244456	70.06422662	8.407693293	7.352815227	2.404398819	1.93E-05	0.001104083	0.290279344	0.729967904	0.745202412	-0.218464154	0.795887427	0.809220804
peak.9255	chr9	47155769	47156169	401	*	33.77360005	4.734069366	253.4318978	23.28391489	-1.80448699	0.00136377	0.019073379	2.938104634	3.28E-07	4.16E-06	-0.668458392	0.292548045	0.314010085
peak.9256	chr9	47157837	47158237	401	*	58.16564454	68.17059887	9.608792334	13.48016125	0.075373153	0.657630246	0.936103428	-2.276205935	0.001862565	0.003454582	-2.104983285	0.002057486	0.00354836
peak.9257	chr9	47167621	47168021	401	*	40.34068895	67.223785	9.608792334	15.93109966	0.290414768	0.224465657	0.556846028	-1.775271264	0.017895862	0.024471782	-1.459948973	0.034737654	0.043112928
peak.9258	chr9	47223563	47223963	401	*	119.1457557	59.64927401	9.608792334	24.50938409	-0.395982106	0.145604152	0.429645866	-3.241458793	1.65E-05	7.74E-05	-2.348442233	0.000374129	0.000889457
peak.9259	chr9	47336315	47336715	401	*	142.5996447	102.2558983	7.206594251	11.02922284	-0.125018826	0.493883079	0.848036751	-3.837799341	9.20E-07	8.72E-06	-3.543017696	6.34E-07	1.13E-05
peak.9260	chr9	47384990	47385390	401	*	26.2683556	15.14902197	70.86484347	13.48016125	-0.234142024	0.337755744	0.703860635	1.529538577	0.02102995	0.028254505	-1.014659458	0.167341528	0.185260884
peak.9261	chr9	47401820	47402220	401	*	106.0115779	14.2022081	6.005495209	11.02922284	-2.212085864	2.94E-05	0.001526883	-3.67810976	3.82E-06	2.48E-05	-3.19304599	4.16E-06	3.49E-05
peak.9262	chr9	47474804	47475204	401	*	411.8502895	17.04264972	13.21208946	28.1857917	-3.535385522	5.76E-11	5.66E-07	-4.503798928	1.21E-10	2.48E-08	-3.830820142	1.66E-09	6.71E-07
peak.9263	chr9	47716031	47716431	401	*	37.52622228	79.53236535	8.407693293	14.70563045	0.601094734	0.061026278	0.246613387	-1.876797453	0.011648689	0.016719695	-1.441819061	0.030963344	0.038795921
peak.9264	chr9	47776856	47777256	401	*	115.3931335	84.26643471	13.21208946	8.578284432	-0.120158833	0.509063931	0.856160891	-2.790645045	6.62E-05	0.000226942	-3.594748976	1.42E-06	1.78E-05
peak.9265	chr9	47779130	47779530	401	*	156.671978	35.03211331	12.01099042	30.63673011	-1.684192528	0.00053184	0.009960099	-3.3505978	9.65E-07	9.06E-06	-2.432506481	5.10E-05	0.000196511
peak.9266	chr9	47786159	47786559	401	*	91.93924459	70.06422662	14.4131885	24.50938409	-0.097275817	0.575308119	0.896707265	-2.378251894	0.000483444	0.001125556	-1.967238234	0.001857525	0.003257276
peak.9267	chr9	47805620	47806020	401	*	128.5273113	184.6287053	2.402198084	11.02922284	0.185810383	0.353687243	0.721463272				-3.36380024	2.22E-06	2.30E-05
peak.9268	chr9	47936141	47936541	401	*	30.95913338	59.64927401	6.005495209	13.48016125	0.439386717	0.118877788	0.379236344	-2.027249279	0.012578302	0.017880698	-1.321332257	0.057436884	0.068533913
peak.9269	chr9	48106432	48106832	401	*	66.60904455	53.96839077	13.21208946	12.25469205	-0.06463217	0.721151946	0.955175535	-2.013497491	0.005346788	0.008480338	-2.348274199	0.001089233	0.002086776
peak.9270	chr9	48140938	48141338	401	*	11.25786668	15.14902197	108.0989138	8.578284432	0.133248831	0.549741255	0.88191677	3.243124873	1.78E-06	1.40E-05	-0.486475931	0.541489691	0.561951302
peak.9271	chr9	48146707	48147107	401	*	102.2589557	172.3201249	13.21208946	30.63673011	0.303823111	0.206349324	0.53138464	-2.632441584	0.000228925	0.000616148	-1.762915028	0.006093722	0.00898253
peak.9272	chr9	48161767	48162167	401	*	70.36166678	79.53236535	10.80989138	22.05844568	0.066712552	0.714888775	0.954289607	-2.34145692	0.001887942	0.003491113	-1.736136776	0.011311381	0.015573938
peak.9273	chr9	48208440	48208840	401	*	166.9916892	231.9693989	12.01099042	22.05844568	0.166243616	0.350574541	0.718093519	-3.442518956	2.78E-07	3.65E-06	-2.930109938	1.30E-06	1.69E-05
peak.9274	chr9	48220142	48220542	401	*	103.1971113	53.0215769	9.608792334	15.93109966	-0.393069099	0.135054822	0.408063452	-3.057399013	2.22E-05	9.75E-05	-2.663657577	4.76E-05	0.000186629
peak.9275	chr9	48245580	48245980	401	*	124.7746891	66.27697112	54.04945688	19.60750727	-0.347351726	0.169932588	0.472504864	-0.978134539	0.109614996	0.126198436	-2.675997283	4.88E-05	0.000189748
peak.9276	chr9	48247918	48248318	401	*	174.4969336	88.05369021	4.804396167	22.05844568	-0.371985582	0.161954156	0.459017948	-4.543102977	2.07E-07	2.91E-06	-2.892022388	1.72E-05	9.17E-05
peak.9277	chr9	48283946	48284346	401	*	35.64991117	97.52182894	20.41868371	14.70563045	1.017048059	0.013625033	0.088811351	-0.612349773	0.343908645	0.365586528	-1.342412818	0.04466996	0.054477183
peak.9278	chr9	48492090	48492490	401	*	139.785178	86.16006246	16.81538659	13.48016125	-0.230566813	0.268744744	0.619530673	-2.751417228	2.58E-05	0.000109167	-3.328029307	7.20E-07	1.22E-05
peak.9279	chr9	48895855	48896255	401	*	60.04195565	22.72353296	52.84835784	14.70563045	-0.777364497	0.037231065	0.174895285	-0.016967546	0.977176786	0.978370892	-2.059250325	0.002002598	0.0034683
peak.9280	chr9	48915998	48916398	401	*	121.9602224	31.24485782	48.04396167	15.93109966	-1.449265371	0.002496945	0.028646402	-1.129821575	0.059563059	0.072236831	-2.939903292	9.61E-06	6.12E-05
peak.9281	chr9	48930853	48931253	401	*	67.54720011	26.51078845	12.01099042	9.803753636	-0.763004708	0.036798418	0.173952284	-2.209823906	0.001250836	0.002473993	-2.701288155	0.000112768	0.000352428
peak.9282	chr9	49025120	49025520	401	*	59.10380009	83.31962084	10.80989138	8.578284432	0.171332856	0.373949024	0.741412946	-2.152391743	0.002432981	0.004321003	-2.749135572	0.000192774	0.000530466
peak.9283	chr9	49250492	49250892	401	*	29.08282227	67.223785	3.603297125	18.38203807	0.700897147	0.044289543	0.196771253				-0.784409107	0.229299005	0.249250173
peak.9284	chr9	49527964	49528364	401	*	179.1877114	237.6502822	18.01648563	30.63673011	0.141370818	0.432280389	0.797706604	-2.991438519	5.14E-06	3.10E-05	-2.611238083	2.22E-05	0.000109681
peak.9285	chr9	49631898	49632298	401	*	64.73273344	17.04264972	10.80989138	19.60750727	-1.318717447	0.005578139	0.048193549	-2.284745013	0.001340364	0.002621536	-1.834874846	0.004676686	0.007140808
peak.9286	chr9	49720617	49721017	401	*	225.1573337	44.50025204	8.407693293	39.21501455	-1.785274892	0.000421027	0.008570081	-4.245592195	2.65E-08	6.69E-07	-2.537040803	5.15E-05	0.000197654
peak.9287	chr9	49765031	49765431	401	*	196.0745114	81.42599309	73.26704155	31.86219932	-0.719710921	0.03823215	0.178066556	-1.193322334	0.036732651	0.046630784	-2.63421639	1.08E-05	6.56E-05
peak.9288	chr9	49868070	49868470	401	*	197.012667	12.30858035	9.608792334	14.70563045	-2.912419052	3.12E-07	8.08E-05	-3.870929505	5.38E-07	5.81E-06	-3.58620598	5.90E-07	1.08E-05
peak.9289	chr9	49901123	49901523	401	*	173.5587781	29.35123007	12.01099042	26.9603225	-2.024441725	5.37E-05	0.002286034	-3.480989163	4.00E-07	4.80E-06	-2.6983586	9.67E-06	6.14E-05
peak.9290	chr9	49935801	49936201	401	*	28.14466671	14.2022081	158.5450735	17.15656886	-0.346168128	0.208567897	0.535135584	2.532283517	7.15E-05	0.000241792	-0.851474215	0.228313806	0.248234142
peak.9291	chr9	49954590	49954990	401	*	278.6322004	61.54290176	58.85385305	53.920645	-1.701576671	0.000456702	0.008944809	-1.986105321	0.000762987	0.001633998	-2.444174529	3.30E-05	0.00014353
peak.9292	chr9	50451886	50452286	401	*	50.66040008	61.54290176	16.81538659	19.60750727	0.093066827	0.585257242	0.900456415	-1.362950123	0.038340253	0.048490014	-1.488640982	0.020304576	0.026389238
peak.9293	chr9	50529511	50529911	401	*	77.86691123	115.5112925	7.206594251	17.15656886	0.204321669	0.340471012	0.706975088	-3.01724939	0.00017629	0.000501199	-2.199849138	0.001581856	0.002845373
peak.9294	chr9	50540003	50540403	401	*	25.33020004	58.70246014	9.608792334	11.02922284	0.666104957	0.054285017	0.226415227	-1.147780603	0.124802811	0.141988109	-1.27944372	0.077296397	0.090268178
peak.9295	chr9	50579706	50580106	401	*	15.01048891	68.17059887	9.608792334	8.578284432	1.64467999	0.001397693	0.019192906	-0.453634523	0.563468136	0.58303712	-0.899413127	0.253690043	0.274579536
peak.9296	chr9	50603635	50604035	401	*	60.04195565	69.11741274	9.608792334	14.70563045	0.072618937	0.681688529	0.943801515	-2.306519359	0.002120939	0.003846011	-2.042870729	0.003327561	0.005339738
peak.9297	chr9	50695149	50695549	401	*	287.0756005	17.04264972	31.22857509	40.44048375	-3.141061412	4.69E-09	9.22E-06	-2.884824427	4.41E-06	2.76E-05	-2.868943279	2.75E-06	2.63E-05
peak.9298	chr9	50702552	50702952	401	*	184.8166447	169.4796833	4.804396167	45.34236057	-0.019611236	0.9067727	0.994390693	-4.621931644	9.60E-08	1.69E-06	-2.13029525	0.000748294	0.001536918
peak.9299	chr9	50708457	50708857	401	*	36.58806672	104.1495261	1.201099042	9.803753636	0.949865195	0.022658727	0.124877021				-1.894740256	0.013921432	0.018737237
peak.9300	chr9	50711296	50711696	401	*	131.341778	78.58555147	10.80989138	11.02922284	-0.232237293	0.292982877	0.64922417	-3.19323437	1.45E-05	6.99E-05	-3.420119331	2.39E-06	2.41E-05
peak.9301	chr9	50738948	50739348	401	*	78.80506679	113.6176648	10.80989138	8.578284432	0.1869341	0.383637252	0.749845602	-2.49047422	0.001120676	0.002249131	-2.997944995	0.000115087	0.000357458
peak.9302	chr9	52475333	52475733	401	*	5.628933342	68.17059887	4.804396167	13.48016125	2.600181171	6.95E-06	0.000615537	-0.085489005	0.927956059	0.932222742	0.943334278	0.242569276	0.263064319
peak.9303	chr9	52495173	52495573	401	*	61.91826676	52.07476303	32.42967413	18.38203807	-0.044425734	0.857337004	0.983578111	-0.66676162	0.46740154	0.488051396	-1.753937079	0.055474458	0.066387074
peak.9304	chr9	53248008	53248408	401	*	79.74322235	71.95785436	8.407693293	14.70563045	-0.029153571	0.863832913	0.986054158	-2.850711884	0.000195362	0.00054295	-2.434981861	0.000451806	0.001030664
peak.9305	chr9	53450951	53451351	401	*	22.51573337	138.2348255	13.21208946	9.803753636	2.086911031	4.94E-05	0.002159034	-0.602985357	0.405224474	0.427394017	-1.320292553	0.079001546	0.092096656
peak.9306	chr9	53539864	53540264	401	*	177.3114003	62.48971563	13.21208946	24.50938409	-0.911016084	0.022450467	0.124216654	-3.369160101	1.75E-06	1.38E-05	-2.810451123	1.35E-05	7.68E-05
peak.9307	chr9	53609504	53609904	401	*	74.11428901	47.34069366	13.21208946	13.48016125	-0.188475744	0.359278641	0.726239226	-2.17363132	0.001891231	0.003496053	-2.438001351	0.000421129	0.000976312
peak.9308	chr9	54484014	54484414	401	*	121.9602224	187.4691469	10.80989138	37.98954534	0.233271302	0.284864458	0.640765809	-3.120508757	2.28E-05	9.94E-05	-1.761437319	0.00551878	0.008233785
peak.9309	chr9	54488920	54489320	401	*	92.87740015	93.73457345	10.80989138	13.48016125	0.013601984	0.929703184	0.996084524	-2.778765494	7.97E-05	0.000264084	-2.746367458	4.15E-05	0.000169014
